src_port,dst_port,protocol,packets_per_sec,bytes_per_sec,avg_packet_size,flow_duration_sec,src_ip_entropy,dst_port_entropy,new_flows_per_sec,num_distinct_src_ips,label
0,5001,6,107673.5,4782663867.0,45322.093425469604,60.648,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,102326.5,6753561.0,66.00053031451453,60.647,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,469.5,709884.0,1512.0,54.175,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,74.098,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,74.097,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,116199.5,5147204927.0,46589.52663990547,67.988,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,111678.0,7370796.0,66.0007997482864,67.98,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,108093.0,4840505074.0,45296.77023684007,62.668,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,100032.5,6602205.0,66.0005337119495,62.667,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,471.0,712152.0,1512.0,56.195,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,76.126,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,76.125,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,115354.5,5142822337.0,46498.581249447525,70.016,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,106590.5,7035027.0,66.00078404449351,70.008,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,114395.5,5174449467.0,45293.7602975121,64.696,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,99412.0,6561276.0,66.0005481343274,64.695,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,485.5,734076.0,1512.0,58.223,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,78.135,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,78.134,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,129987.5,5778305411.0,46399.181667836296,72.025,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,123253.5,8134755.0,66.00074966758348,72.017,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,130261.5,5816202447.0,45260.945136357135,66.705,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,121712.0,8033004.0,66.00052400094125,66.704,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,444.0,671328.0,1512.0,60.232,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,80.15,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,80.149,1.5566567074628228,1.8423709931771088,0.0,3,normal
